# command_history: vectorstats tmpsubjects.txt tmpdesign.csv tmpcontrast.csv tmpout -errors ise -force  (version=3.0_RC3-1423-g5bd25161-dirty)
6.330760091 -0.4255080517 -0.5054866961 0.7881384775 0.1743205517
