# command_history: /home/unimelb.edu.au/robertes/src/3.0.5/bin/tcksample tracks.tck tcksample/fa.mif -stat_tck min tcksample/input3d_interplinear_statmin.csv  (version=3.0.5-dirty)
0.08996344358,0.1197247207,0.1493492126,0.09462109208,0.09379584342,0.09432642162,0.09626787156,0.1476880461,0.1014234349,0.1123619899,0.08995069563,0.1016868502,0.1027757674,0.08994688839,0.07513373345,0.1435130686,0.1232231706,0.1378435045,0.08973392844,0.1228604093,0.1665363312,0.07771836966,0.1279940158,0.1253428161,0.1745601892,0.06718021631,0.148706615,0.1485254467,0.09836100787,0.1027567536,0.1165384129,0.1364619434,0.08601810038,0.0956549421,0.08133354783,0.08221235126,0.04235779867,0.1300189793,0.1305816472,0.1071840152,0.1335181743,0.1072914451,0.1077261269,0.1505833566,0.1705623269,0.1224911138,0.126134336,0.08845020831,0.1250549108,0.1237472296,0.05860947445,0.1157325357,0.1154249161,0.1176402345,0.09231867641,0.08124027401,0.1208595037,0.0906432122,0.09025134146,0.09841962904,0.155973196,0.09399478137,0.1883863807,0.09217779338,0.05959303677,0.1243324801,0.11168807,0.1526471972,0.1015652418,0.1096540466,0.1369787306,0.07482030988,0.1123507172,0.1276498586,0.1103249788,0.05480083451,0.1351342499,0.1355496198,0.08327389508,0.135198161,0.07076090574,0.106446445,0.1179641634,0.07618546486,0.1387705058,0.1501061618,0.07938210666,0.09910586476,0.2074282616,0.136152029,0.1462549269,0.1760933548,0.06568814814,0.1370663941,0.07889568061,0.08886304498,0.1021676734,0.07785377651,0.1055498496,0.164099142,0.1001582667,0.1556292176,0.1803305298,0.0977460444,0.1615648866,0.08573542535,0.1201452389,0.06709429622,0.1212295443,0.1172448844,0.1653918475,0.09912852943,0.1156570017,0.08642423898,0.1457670629,0.09102506936,0.07541303337,0.1474072635,0.1778413355,0.1019881442,0.1266622245,0.1712284386,0.1481209993,0.1089579314,0.09767057747,0.1243999153,0.09180361032,0.231890887,0.08144738525,0.1549137086,0.09058071673,0.1510024369,0.1406554729,0.124816671,0.1531774402,0.08294031024,0.0959976539,0.1484821588,0.1322549284,0.1574671715,0.2119320929,0.1545853317,0.1040214002,0.104651615,0.1160961688,0.1416063905,0.09837967157,0.1218400896,0.1591306776,0.09499846399,0.1144938767,0.1306486875,0.07208250463,0.1552930772,0.1564232409,0.1380692124,0.09639970958,0.1217974797,0.1354049295,0.1113627255,0.1075143069,0.1270317435,0.1519714594,0.127491653,0.09416396916,0.304658711,0.2153856754,0.1536796391,0.07806359977,0.1484522223,0.2195237577,0.108064279,0.09787224233,0.1907138675,0.1566399038,0.1262102574,0.1399924755,0.1891619414,0.07157429308,0.0862699002,0.1463404596,0.07733266056,0.1222281456,0.1497583985,0.1268410385,0.142986834,0.1434379071,0.1977345496,0.1584038585,0.1973360181,0.06054596603,0.147724539,0.1222975329,0.1407584846,0.167385757,0.1270016432,0.08756821603,0.09661151469,0.1517046094,0.09911110252,0.120552063,0.08737413585,0.09935432673,0.1566116512,0.1423065662,0.1005337611,0.126259923,0.1341902465,0.1415537298,0.1376773417,0.1065442115,0.07227447629,0.1329722255,0.08181526512,0.1459234059,0.1458292753,0.1041371897,0.1000780761,0.09007109702,0.09467031062,0.09263525903,0.1950733066,0.1317617446,0.09070453048,0.06477609277,0.06974184513,0.1453573108,0.1334632337,0.07015043497,0.1206269264,0.08194237947,0.1453440487,0.1849209219,0.1243281141,0.1745221019,0.169414714,0.08373691887,0.1685670316,0.1071243882,0.07246829569,0.106053561,0.1287274957,0.1469205171,0.07826708257,0.05659359321,0.1658422351,0.1093475372,0.08106566966,0.1109008044,0.08157482743,0.1174940243,0.2041745931,0.1471399069,0.092228733,0.168460533,0.1365730166,0.07366203517,0.131608367,0.07329909503,0.157516405,0.1027473807,0.1302398741,0.09706255794,0.1493754536,0.1375432014,0.1340677738,0.1904051602,0.1128434092,0.1288143992,0.1213955283,0.1234537661,0.09021416306,0.1089907214,0.1416005194,0.098181054,0.07917317748,0.1424283087,0.1013374925,0.1502673477,0.1229900047,0.08233036101,0.1646102816,0.09246322513,0.103564322,0.1137198359,0.1058244705,0.1102798432,0.1259670705,0.09452101588,0.111054711,0.2160753906,0.1008410677,0.07810320705,0.06613764167,0.03549798951,0.119378753,0.150522843,0.1803278178,0.0688836053,0.1331159174,0.200115934,0.2691329718,0.09978104383,0.1319358796,0.08056859672,0.1239479035,0.09828709811,0.1063496396,0.1604140401,0.185500443,0.1332623661,0.1598316133,0.1500017792,0.09294205904,0.05932562426,0.06232851744,0.1331129372,0.1171988919,0.1091530174,0.1542287767,0.1304600239,0.1123024523,0.06841757894,0.1157975793,0.1552953124,0.08116990328,0.1019353122,0.09035846591,0.1147690266,0.248950094,0.06869097799,0.0981278047,0.1650441587,0.144077003,0.1109270379,0.1370645165,0.1144592464,0.1765839756,0.09604178369,0.08481730521,0.1490778476,0.1030244902,0.11041186,0.08895934373,0.1176459044,0.1446897238,0.1207102984,0.1544497609,0.1588093191,0.07992266119,0.09669581056,0.1480879486,0.1139985472,0.2181718349,0.1291100085,0.1461080909,0.2396684289,0.08821352571,0.1552926004,0.1684980243,0.07988906652,0.07595001161,0.0980905816,0.2674069405,0.1409719884,0.100913696,0.08675251901,0.07928086072,0.1243464425,0.1529177129,0.1513644457,0.08265177161,0.164500609,0.1332592815,0.07031305134,0.3241924047,0.06389409304,0.1604322642,0.09173802286,0.2302660942,0.1227962598,0.1137305647,0.1154069006,0.1295236051,0.1787746251,0.09200322628,0.0772761032,0.1204799414,0.1331446767,0.1402932107,0.1122955382,0.1006655991,0.06499948353,0.1279906631,0.1334271282,0.1313231885,0.1222435609,0.06127174944,0.07096613199,0.05741845071,0.05476726592,0.09647236764,0.1456723213,0.120470129,0.2343807817,0.2254667282,0.09725171328,0.1557258368,0.1159275472,0.1997925043,0.05476254597,0.1660175771,0.08790871501,0.07053273916,0.09121485054,0.1101402938,0.1308658868,0.1216139197,0.0883262977,0.1747888327,0.1440108716,0.1444365531,0.328643471,0.1003665924,0.1370680481,0.1408370435,0.1432791352,0.1700492203,0.09865278006,0.1125575826,0.07623817772,0.09461258352,0.1373899579,0.07813654095,0.1453811377,0.0649517104,0.1151528358,0.1538142264,0.1029083431,0.1401953548,0.1663580984,0.1679142416,0.1494930089,0.1420341283,0.1204141453,0.1414287835,0.1349165142,0.09302225709,0.1260161847,0.2335485816,0.06047338247,0.2358501703,0.07808977365,0.1345559359,0.06515306979,0.1154122129,0.07095441222,0.1493155956,0.1320564747,0.1742428839,0.1474374533,0.1863543689,0.1597383916,0.1477932632,0.09853670746,0.09277544171,0.1659829021,0.1350908726,0.2551807761,0.1457800865,0.1232168227,0.06760960817,0.09719286114,0.3218125999,0.1141309664,0.09390726686,0.1067625508,0.2467574179,0.1175715327,0.226974085,0.1054980159,0.1488954872,0.06973784417,0.1624317467,0.1071297377,0.1250716597,0.08275772631,0.1450760663,0.1772290468,0.1153609306,0.1336250603,0.1108323336,0.137203753,0.1316610426,0.06871043891,0.1632196009,0.1070441529,0.1724503785,0.09066430479,0.1855209768
