# command_history: /home/unimelb.edu.au/robertes/src/3.0.5/bin/tcksample tracks.tck tcksample/fa.mif -stat_tck mean tcksample/input4d_interplinear_statmean_1.csv  (version=3.0.5-dirty)
# command_history: /home/unimelb.edu.au/robertes/src/3.0.5/bin/tcksample tracks.tck tcksample/adc.mif -stat_tck mean tcksample/input4d_interplinear_statmean_2.csv  (version=3.0.5-dirty)
# Two independent results generated using the 3.0.5 version of tcksample
#   have been manually stitched together
#   in order to represent the expected outcome of the 3.1.0 version of tcksample
#   when run with a 4D image as input
# The data were additionally transposed using numpy
1.716746091999999946e-01 7.242499850999999968e-04
1.378496140000000092e-01 7.460985797999999470e-04
2.654426395999999744e-01 6.142227211999999907e-04
1.199325918999999963e-01 9.374482323999999743e-04
1.558210402999999911e-01 7.002252968999999857e-04
1.937384456000000033e-01 6.998319876999999556e-04
1.401777117999999933e-01 7.993972394999999953e-04
1.836138368000000132e-01 6.485054618999999774e-04
2.516054809000000114e-01 6.228238925999999859e-04
2.632517516999999807e-01 6.422833539999999982e-04
2.342004179999999935e-01 6.638334015999999577e-04
1.455629616999999931e-01 8.080728584999999960e-04
1.199945211000000012e-01 9.402190335000000336e-04
9.468477963999999414e-02 1.063225442000000076e-03
1.291381866000000100e-01 7.528546266000000348e-04
1.723472028999999961e-01 6.076298304999999808e-04
1.623624563000000132e-01 6.498044239999999604e-04
2.083595842000000031e-01 6.887841154999999830e-04
1.361974924999999892e-01 7.998886867000000412e-04
1.569048165999999966e-01 6.929190713000000406e-04
1.905093043999999958e-01 7.325498153999999984e-04
1.452082544999999947e-01 7.922539953000000022e-04
1.562293768000000138e-01 6.213064189000000459e-04
1.713725923999999956e-01 7.123774267000000269e-04
2.290709912999999986e-01 5.757602048000000144e-04
8.255713433000000379e-02 9.540002792999999984e-04
1.725919992000000125e-01 6.019520805999999807e-04
2.370749413999999888e-01 6.267493590999999656e-04
1.183559596999999991e-01 9.796924422999999001e-04
1.387713402999999901e-01 7.031328860000000134e-04
2.256101966000000070e-01 6.519276066999999796e-04
1.657884716999999952e-01 6.638331687999999772e-04
1.883730291999999862e-01 6.442606682000000121e-04
1.081473604000000033e-01 7.766605121999999506e-04
1.859608590999999866e-01 6.672274321000000409e-04
2.534587382999999861e-01 6.613400764999999727e-04
8.814749867000000461e-02 9.173077414999999827e-04
1.686138212999999941e-01 6.303941481999999564e-04
1.977798939000000034e-01 6.744658457999999851e-04
1.521340459999999950e-01 7.416441221999999726e-04
2.047034949000000048e-01 6.831127685000000071e-04
1.295134126999999968e-01 8.834497420999999585e-04
1.902928053999999869e-01 6.901217275000000491e-04
1.691516041999999997e-01 6.822656723999999786e-04
2.026193440000000068e-01 6.624926464000000263e-04
1.282229572999999956e-01 8.848517318000000218e-04
1.352393627000000043e-01 7.325262995000000497e-04
1.996467262999999936e-01 6.905191111999999529e-04
1.694302112000000138e-01 6.645321263999999636e-04
1.555307508000000061e-01 6.932379328999999568e-04
8.932377398000000690e-02 9.237302002000000178e-04
1.798786967999999875e-01 7.319287396999999990e-04
1.462061255999999865e-01 7.499341153999999465e-04
1.927766502000000104e-01 6.645015092000000493e-04
1.637316792999999882e-01 6.732259061999999739e-04
2.403239309999999906e-01 6.771223270000000481e-04
1.343538910000000031e-01 7.831245311999999537e-04
1.598807721999999931e-01 6.718010409000000488e-04
1.229092925999999975e-01 8.333490695999999642e-04
2.789283096999999878e-01 6.394016673000000326e-04
1.698666065999999975e-01 6.615734891999999973e-04
1.219388321000000053e-01 7.621061523000000016e-04
1.947941333000000053e-01 5.891377805000000195e-04
1.363289356000000063e-01 6.949544185999999464e-04
6.780913471999999720e-02 8.666955400000000195e-04
1.847829521000000086e-01 6.764809368000000147e-04
1.322892904000000092e-01 7.159014930999999752e-04
2.437062412999999872e-01 6.100223981999999866e-04
1.686372309999999985e-01 7.326475460999999720e-04
1.968833804000000021e-01 6.271178717999999815e-04
2.149147540000000134e-01 7.215776130999999611e-04
1.219466924999999952e-01 8.159670397000000309e-04
1.581405549999999882e-01 7.069106796000000203e-04
1.453145891000000023e-01 7.191263720999999543e-04
1.210597605000000021e-01 7.589305169000000158e-04
1.173471808000000061e-01 7.801156025000000396e-04
1.499773114999999879e-01 6.323482376000000293e-04
1.660832912000000106e-01 6.255206536000000378e-04
1.459174602999999959e-01 7.973465836000000239e-04
1.518859117999999953e-01 7.319694850999999489e-04
7.834976911999999571e-02 8.925268194000000399e-04
1.706734598000000103e-01 7.070650462999999606e-04
1.467187255999999884e-01 6.721009849999999867e-04
1.450148075999999897e-01 7.978047942999999531e-04
2.211574017999999864e-01 5.730756093000000323e-04
1.583968847999999985e-01 8.221083554000000078e-04
1.249631791999999963e-01 8.469335152999999533e-04
1.422965378000000114e-01 7.839068420999999870e-04
3.115910291999999804e-01 5.907277226999999801e-04
1.876846551999999946e-01 6.721867829999999796e-04
1.809901446000000136e-01 6.726302090000000483e-04
2.527739108000000012e-01 6.150564876999999606e-04
9.268104285000000608e-02 9.151500999000000474e-04
2.269727290000000119e-01 6.134666037000000493e-04
1.150923519999999950e-01 8.756617899000000271e-04
1.813167780999999923e-01 6.633507436999999630e-04
1.609874815000000015e-01 8.136640535999999481e-04
1.089422777000000064e-01 8.843074319999999836e-04
2.072304040000000069e-01 6.440351716999999712e-04
2.033135443999999903e-01 6.426520994999999946e-04
1.299932598999999911e-01 6.955263671000000512e-04
1.957336067999999873e-01 6.684790714999999661e-04
2.420423627000000133e-01 5.968320183000000185e-04
2.203571349000000013e-01 6.612755242000000443e-04
2.012279480999999981e-01 6.646144320000000119e-04
1.170946062000000065e-01 8.416575146999999554e-04
1.363159865000000137e-01 7.888734107999999679e-04
8.565752952999999836e-02 9.910051012000000836e-04
1.444082557999999961e-01 6.850734352999999490e-04
1.424212008999999890e-01 7.578055374000000014e-04
1.908953338999999916e-01 6.855492246999999586e-04
1.382856369000000085e-01 6.987743544999999810e-04
2.586869001000000057e-01 6.217358749999999691e-04
1.200936511000000040e-01 8.089887559999999747e-04
2.143338173999999874e-01 6.207211991000000182e-04
1.214247346000000005e-01 7.401037146000000351e-04
9.876061230999999552e-02 8.799259084999999907e-04
2.302826047000000043e-01 5.612974637000000449e-04
3.067363799000000224e-01 5.814883043000000336e-04
1.343215256999999996e-01 8.549065096000000056e-04
1.685789525999999983e-01 6.322383997000000132e-04
2.370446324000000105e-01 6.248232093999999889e-04
2.580776811000000115e-01 6.752464687000000413e-04
1.199185625000000061e-01 7.651079213000000533e-04
2.148542404000000072e-01 6.508596707000000384e-04
1.396500468000000106e-01 7.362192846000000131e-04
1.870037019000000134e-01 6.666755652999999896e-04
2.417524158999999895e-01 5.965748568999999562e-04
1.129742264999999968e-01 7.959594950000000281e-04
2.026104629000000101e-01 6.109201348999999557e-04
1.266493647999999972e-01 7.376629510000000346e-04
2.521609961999999872e-01 6.145164952999999713e-04
2.735161482999999838e-01 5.645206547000000468e-04
1.725268960000000129e-01 6.700408994000000076e-04
1.754943281000000133e-01 7.021655328999999897e-04
1.521933525999999981e-01 6.626591203000000091e-04
1.317934543000000014e-01 8.414097829000000313e-04
1.575666814999999998e-01 6.349451140999999967e-04
2.234115750000000011e-01 6.363730645000000409e-04
2.349901050000000047e-01 6.264133261999999891e-04
2.627372145999999908e-01 5.490792099999999799e-04
2.731454669999999751e-01 5.960456328000000251e-04
2.420073748000000080e-01 6.281383685000000274e-04
1.567191928999999984e-01 7.211655610999999702e-04
2.558272481000000154e-01 6.343452259999999903e-04
1.985271423999999951e-01 7.098560453999999773e-04
1.181701720000000039e-01 7.080736104000000036e-04
1.400464325999999926e-01 7.573619368000000015e-04
2.497773617999999862e-01 6.152927526000000376e-04
1.777845472000000038e-01 7.674967637000000478e-04
1.516202389999999900e-01 6.460030562999999554e-04
1.586841791999999973e-01 6.773626664999999767e-04
1.315076947000000107e-01 8.370403665999999725e-04
2.432084680000000110e-01 6.217476911999999818e-04
2.108193933999999992e-01 6.093278061999999901e-04
2.441484033999999914e-01 6.230382714000000420e-04
1.301000117999999983e-01 9.221308283000000496e-04
1.845232247999999964e-01 6.587786483999999790e-04
1.505088508000000103e-01 7.719660060999999690e-04
1.574668884000000046e-01 6.929477676999999973e-04
1.378563492999999862e-01 7.840497418999999718e-04
2.306498885000000110e-01 5.519776022999999584e-04
1.760319173000000070e-01 6.583015784000000124e-04
2.106759994999999885e-01 7.180224638000000511e-04
2.410131842000000080e-01 6.669368013000000119e-04
3.862276374999999984e-01 5.482597626000000179e-04
3.559549153000000077e-01 5.121182767000000352e-04
1.817078739000000109e-01 6.399620906000000461e-04
1.865295321000000062e-01 6.480781593999999923e-04
1.906856596000000015e-01 6.448248750999999558e-04
2.400962710000000000e-01 6.143526406999999740e-04
1.339685619000000050e-01 6.966418004999999592e-04
1.255642026999999883e-01 8.424586266999999767e-04
3.340037762999999993e-01 6.021047011000000030e-04
2.582930623999999953e-01 5.877775839000000131e-04
1.610752045999999937e-01 6.787053425999999522e-04
2.477843909999999927e-01 6.080871099000000101e-04
2.151865363000000086e-01 6.467662751999999488e-04
1.376105696000000100e-01 8.188816137000000340e-04
1.357311456999999999e-01 7.971775485000000185e-04
1.664234698000000012e-01 8.259832974999999728e-04
9.129481018000000503e-02 8.311177370999999923e-04
2.202845663000000120e-01 6.515745190000000195e-04
2.489683628000000093e-01 5.912670748999999688e-04
2.461854219000000066e-01 6.737936054999999706e-04
1.562671065000000026e-01 7.065228419000000280e-04
2.550381124000000166e-01 5.975166568999999749e-04
3.147215545000000003e-01 5.746650276999999826e-04
2.498518228999999924e-01 5.974902306000000329e-04
2.584717870000000084e-01 5.614758119999999813e-04
1.265937835000000011e-01 7.833783165999999533e-04
2.051716745000000119e-01 6.760353572000000078e-04
1.588550954999999876e-01 6.864735041999999463e-04
1.904536188000000019e-01 6.731065223000000462e-04
2.188012451000000136e-01 6.244836259000000186e-04
1.772296429000000118e-01 7.350572851000000381e-04
2.431363612000000118e-01 6.836267421000000524e-04
1.911128014000000042e-01 6.828500772999999881e-04
1.849784701999999947e-01 7.560802042000000197e-04
1.772522032000000136e-01 6.429908099000000059e-04
1.616463660999999941e-01 6.545942159999999918e-04
1.136750430000000034e-01 7.986467681000000230e-04
1.672517806000000107e-01 6.558075547000000215e-04
2.113530486999999902e-01 6.037940037999999735e-04
2.785750030999999960e-01 6.126224761999999550e-04
1.480091809999999897e-01 6.579653708999999963e-04
2.391510010000000019e-01 6.846448522999999849e-04
2.430980950999999946e-01 6.477400892999999596e-04
1.957319230000000021e-01 7.210016483000000320e-04
2.461480349000000067e-01 6.206689285999999551e-04
1.269703805000000074e-01 7.253168732999999615e-04
8.616479486000000465e-02 8.799842326000000209e-04
2.179535924999999874e-01 6.669898866999999848e-04
1.159965320999999938e-01 8.798774797000000376e-04
2.509601414000000030e-01 6.243286771000000407e-04
1.768916845000000071e-01 6.659986102000000144e-04
1.332409083999999966e-01 8.800977956999999621e-04
1.188169047000000034e-01 8.114833035999999538e-04
1.447058468999999903e-01 7.385612115999999920e-04
1.960222273999999987e-01 6.176614552000000155e-04
2.550251781999999801e-01 6.670795264999999571e-04
2.609576583000000061e-01 5.964435985999999666e-04
1.831873803999999883e-01 6.356525700999999823e-04
2.025232463999999954e-01 6.872250814999999666e-04
9.445701539999999674e-02 8.270330727000000130e-04
8.046805859000000227e-02 1.135267084000000015e-03
1.623674333000000025e-01 6.518443115000000041e-04
1.879644393999999885e-01 6.380887353000000125e-04
1.079354285999999941e-01 7.980362861000000422e-04
2.390256970999999897e-01 6.046193302999999493e-04
2.404429466000000126e-01 6.404230371000000374e-04
2.202664614000000021e-01 5.880185054000000014e-04
2.457545996000000121e-01 5.908364545999999703e-04
2.101893723000000103e-01 6.337293307000000210e-04
1.940698027999999964e-01 6.731747417000000450e-04
1.948914080999999965e-01 6.260879454000000364e-04
1.958816945999999892e-01 6.609882112000000287e-04
2.503990530999999908e-01 6.159440381000000396e-04
1.893012524000000085e-01 7.409756654000000187e-04
1.016095652999999960e-01 8.162290905999999629e-04
1.462575345999999887e-01 8.606887422999999742e-04
1.982883512999999986e-01 6.550882243999999518e-04
1.837618947000000114e-01 6.494445261000000424e-04
1.617810725999999921e-01 6.786437588999999580e-04
9.323345869999999369e-02 8.391304290999999959e-04
2.055618017999999991e-01 7.230223272999999591e-04
1.864347457999999957e-01 7.081069633999999800e-04
1.537185310999999999e-01 7.635254296000000291e-04
